Date,Service,log.dd.version,@log.total_tokens,@log.invoke_chain_time_in_seconds,Message
2024-04-12T13:08:16.651Z,"""cape-core""","""1.755.0""",1382,0.8984720706939700,Producing a BNGN evaluation for 16580f37-adf8-4d03-a00f-42b7a0c0dd22
2024-04-12T13:06:37.811Z,"""cape-core""","""1.755.0""",10180,2.085216760635380,Producing a GREY evaluation for c626cffa-93af-4da3-99db-41b32f1176f0
2024-04-12T13:06:06.395Z,"""cape-core""","""1.755.0""",1802,3.5049965381622300,Producing a BNGN evaluation for 67408a5a-35c3-4f48-a4a8-42b68a53336a
2024-04-12T13:05:30.682Z,"""cape-core""","""1.755.0""",1428,1.6937410831451400,Producing a BNGN evaluation for 2d8afeec-0b06-48af-a552-48fe33806839
2024-04-12T13:04:49.492Z,"""cape-core""","""1.755.0""",517,0.82157301902771,Producing a PHSH evaluation for 00ede65c-ccb8-4507-ab7c-4845bace356a
2024-04-12T13:03:14.422Z,"""cape-core""","""1.755.0""",1305,1.670287847518920,Producing a BNGN evaluation for b0d48546-f9f0-4307-a804-4c1d4ff9a76f
2024-04-12T13:02:51.506Z,"""cape-core""","""1.755.0""",423,0.9148623943328860,Producing a PHSH evaluation for e45dc938-5f69-47e5-aa5b-47680af25965
2024-04-12T13:01:13.002Z,"""cape-core""","""1.755.0""",326,3.5102295875549300,Producing a PHSH evaluation for 314cec18-ed47-48c6-91c0-40effa65d878
2024-04-12T13:00:43.876Z,"""cape-core""","""1.755.0""",322,4.324404239654540,Producing a PHSH evaluation for faade7d5-82de-45c6-b2db-4ce9876e6665
2024-04-12T12:58:39.703Z,"""cape-core""","""1.755.0""",3027,1.0858378410339400,Producing a BNGN evaluation for 36879908-95eb-4060-832c-48600739a660
2024-04-12T12:57:52.589Z,"""cape-core""","""1.755.0""",326,0.8906877040863040,Producing a BEC evaluation for 0b7ca08a-f7a8-44d6-aefd-4f67b3ead80f
2024-04-12T12:57:19.649Z,"""cape-core""","""1.755.0""",750,0.9012739658355710,Producing a PHSH evaluation for b7b1b728-be5e-41c9-981a-4609cc693d77
2024-04-12T12:53:11.039Z,"""cape-core""","""1.755.0""",519,1.5646421909332300,Producing a PHSH evaluation for 0c33d52f-c2e6-464a-b721-4466fef51d64
2024-04-12T12:51:46.853Z,"""cape-core""","""1.755.0""",1304,0.9772412776947020,Producing a BNGN evaluation for 7e41d029-50bd-46af-84f0-48f7acd979f5
2024-04-12T12:51:43.662Z,"""cape-core""","""1.755.0""",600,0.957831859588623,Producing a BNGN evaluation for cd7db0ad-d289-4d99-9721-4b45e16c21e3
2024-04-12T12:51:09.081Z,"""cape-core""","""1.755.0""",1336,1.8940718173980700,Producing a BNGN evaluation for 06c5f500-dcda-4ce8-947f-49af470f37e7
2024-04-12T12:50:12.770Z,"""cape-core""","""1.755.0""",788,0.870673656463623,Producing a BNGN evaluation for f3f7bdf7-f734-476f-9405-4fda78199a04
2024-04-12T12:49:47.782Z,"""cape-core""","""1.755.0""",1344,1.039276361465450,Producing a GREY evaluation for 853b7820-b1a6-41f7-9208-414577e84877
2024-04-12T12:48:48.980Z,"""cape-core""","""1.755.0""",1344,1.7717115879058800,Producing a GREY evaluation for a0413f9a-5e00-4f9c-b601-484d24b6d1e6
2024-04-12T12:47:53.827Z,"""cape-core""","""1.755.0""",760,0.9611361026763920,Producing a GREY evaluation for 2bbb74f3-d90b-4722-8b24-4d1a58f659a0
2024-04-12T12:46:10.009Z,"""cape-core""","""1.755.0""",565,0.8693413734436040,Producing a PHSH evaluation for 969118c7-dc0e-464c-a103-437a354b48c0
2024-04-12T12:44:18.026Z,"""cape-core""","""1.755.0""",742,1.0057754516601600,Producing a BNGN evaluation for 5a9f1f99-2639-4c11-b210-481db5d3f512
2024-04-12T12:38:30.191Z,"""cape-core""","""1.755.0""",567,2.5522806644439700,Producing a PHSH evaluation for 97cdf772-523c-42ed-9917-40950dfd718f
2024-04-12T12:36:53.691Z,"""cape-core""","""1.755.0""",2090,0.9802289009094240,Producing a SPAM evaluation for debe7e92-649d-497c-9d86-423da874e8d1
2024-04-12T12:31:32.983Z,"""cape-core""","""1.755.0""",374,1.6258389949798600,Producing a PHSH evaluation for 5b2d65e9-0638-4530-aa37-46693cb0d60a
2024-04-12T12:28:32.473Z,"""cape-core""","""1.755.0""",332,0.8961694240570070,Producing a BEC evaluation for 32bb7b8c-688d-4806-9926-418885c2b3f2
2024-04-12T12:26:04.668Z,"""cape-core""","""1.755.0""",881,0.8541285991668700,Producing a PHSH evaluation for 1e110118-e5b7-4736-8030-490cf486ec32
2024-04-12T12:24:35.102Z,"""cape-core""","""1.755.0""",801,0.8196802139282230,Producing a PHSH evaluation for 953256b0-83e3-455b-9b26-46112d110a67
2024-04-12T12:24:33.605Z,"""cape-core""","""1.755.0""",817,2.929983139038090,Producing a BNGN evaluation for ece93256-9686-4f8e-8873-49e1f96c1197
2024-04-12T12:23:50.414Z,"""cape-core""","""1.755.0""",469,2.6402411460876500,Producing a PHSH evaluation for 7f12b96c-28f3-4637-8a37-4eaa7b1bad04
2024-04-12T12:23:11.993Z,"""cape-core""","""1.755.0""",271,1.1021063327789300,Producing a BEC evaluation for 2b5d73a0-b371-4456-9aae-418c6a6cb85e
2024-04-12T12:22:49.070Z,"""cape-core""","""1.755.0""",271,1.1711609363555900,Producing a BEC evaluation for 71cb5d1b-4b63-4283-a516-40d2feaaffa6
2024-04-12T12:22:21.478Z,"""cape-core""","""1.755.0""",336,0.8264889717102050,Producing a SPAM evaluation for 00d63613-a2a7-44cc-984d-46cbf216eb33
2024-04-12T12:21:52.368Z,"""cape-core""","""1.755.0""",1303,1.5373730659484900,Producing a BNGN evaluation for 344d07eb-da88-44cc-b74c-4d334b0a89d1
2024-04-12T12:17:32.372Z,"""cape-core""","""1.755.0""",335,0.756227970123291,Producing a PHSH evaluation for bff8cee6-43a8-416b-9986-41935d3f1960
2024-04-12T12:15:12.521Z,"""cape-core""","""1.755.0""",709,1.1328387260437000,Producing a PHSH evaluation for 5d6bc6ed-1ef9-418e-92ab-436265125e4b
2024-04-12T12:14:47.492Z,"""cape-core""","""1.755.0""",273,0.9637374877929690,Producing a BEC evaluation for c252ebab-3533-407a-8bf7-48d0cca4e2e7
2024-04-12T12:13:05.977Z,"""cape-core""","""1.755.0""",11603,1.924358606338500,Producing a SPAM evaluation for cccd1958-12b1-4bc5-840f-42409f0eb54a
2024-04-12T12:12:40.570Z,"""cape-core""","""1.755.0""",273,0.8139235973358150,Producing a BEC evaluation for 9067880c-054a-45c3-9c47-483e621a75ce
2024-04-12T12:12:11.796Z,"""cape-core""","""1.755.0""",713,2.258133888244630,Producing a PHSH evaluation for 2edf8bb8-9558-405c-a8bc-41037fec9fbc
2024-04-12T12:09:19.012Z,"""cape-core""","""1.755.0""",778,0.8944156169891360,Producing a GREY evaluation for a5575c8a-d900-4f5e-a14d-4a0aac39f446
2024-04-12T12:07:26.853Z,"""cape-core""","""1.755.0""",414,1.1080961227417000,Producing a PHSH evaluation for 1dd8b176-6e94-4599-b994-482208adf1e6
2024-04-12T12:06:34.912Z,"""cape-core""","""1.755.0""",422,0.9113461971282960,Producing a PHSH evaluation for 39fb0996-6492-4507-992d-4c9ffc082ba7
2024-04-12T12:03:30.375Z,"""cape-core""","""1.755.0""",415,1.1657466888427700,Producing a PHSH evaluation for bf2e92d8-bb30-4544-bcc3-449146f36cce
2024-04-12T12:00:17.831Z,"""cape-core""","""1.755.0""",939,1.6893212795257600,Producing a PHSH evaluation for b24ed194-1a49-4ed1-b658-4c7b4cab7427
2024-04-12T11:58:17.457Z,"""cape-core""","""1.755.0""",760,1.0655324459075900,Producing a PHSH evaluation for ad5ff7d4-5f99-49cf-86be-45e7f88b23b4
2024-04-12T11:55:43.306Z,"""cape-core""","""1.755.0""",690,1.1949663162231400,Producing a GREY evaluation for a6a2fb43-eaf2-4de7-837a-49d66fcf1ef9
2024-04-12T11:48:56.731Z,"""cape-core""","""1.755.0""",657,0.777240514755249,Producing a PHSH evaluation for d5da7ff2-a50b-4f26-9584-4d3fada68deb
2024-04-12T11:43:29.132Z,"""cape-core""","""1.755.0""",395,0.8759660720825200,Producing a PHSH evaluation for d2a6cf79-2b51-408e-babf-4366082aca09
2024-04-12T11:43:12.623Z,"""cape-core""","""1.755.0""",528,0.9372484683990480,Producing a PHSH evaluation for f8846475-1ed1-48bb-a7e9-4e61232c89a2
2024-04-12T11:38:02.036Z,"""cape-core""","""1.755.0""",296,0.7998182773590090,Producing a PHSH evaluation for 319c7f4d-6020-4381-8b48-4617310a6301
2024-04-12T11:36:26.435Z,"""cape-core""","""1.755.0""",422,0.8245365619659420,Producing a PHSH evaluation for 5494ef42-2a1d-4f8e-bb20-4a3280e6ae0a
2024-04-12T11:33:29.106Z,"""cape-core""","""1.755.0""",963,1.2316498756408700,Producing a SPAM evaluation for cf2d2ccb-4140-4e2c-9692-46a11024a7c9
2024-04-12T11:33:08.738Z,"""cape-core""","""1.755.0""",350,4.090919256210330,Producing a PHSH evaluation for 71866f1a-e0f4-4bc5-b487-4101eaf37cdd
2024-04-12T11:33:05.430Z,"""cape-core""","""1.755.0""",620,0.7626039981842040,Producing a PHSH evaluation for fcf1be6a-aaa0-4107-beab-4ff0a0588237
2024-04-12T11:33:05.204Z,"""cape-core""","""1.755.0""",7210,2.21830415725708,Producing a GREY evaluation for e9e727bc-217e-4618-8cbf-49698df43e34
2024-04-12T11:32:55.749Z,"""cape-core""","""1.755.0""",853,1.4119453430175800,Producing a PHSH evaluation for db153cce-156f-4800-8d2a-486d4757dd5b
2024-04-12T11:32:41.107Z,"""cape-core""","""1.755.0""",813,2.0471348762512200,Producing a BNGN evaluation for 7407e4e3-a2a7-4bad-80bc-485440dd0098
2024-04-12T11:32:35.529Z,"""cape-core""","""1.755.0""",1026,0.8884572982788090,Producing a PHSH evaluation for 9ea954f5-fb66-4e3a-a5b0-44b59f40b069
2024-04-12T11:32:16.165Z,"""cape-core""","""1.755.0""",841,1.1008124351501500,Producing a PHSH evaluation for 22e28ee4-dcb2-4acf-8c83-4fdd6305ff38
2024-04-12T11:31:01.222Z,"""cape-core""","""1.755.0""",4590,1.3673796653747600,Producing a BNGN evaluation for dda5d44f-fd22-4529-9bba-4054e5f6c0dd
2024-04-12T11:24:44.711Z,"""cape-core""","""1.755.0""",510,1.0470256805419900,Producing a PHSH evaluation for 7631a112-c6b2-4684-8c04-4c0065189d6d
2024-04-12T11:24:19.752Z,"""cape-core""","""1.755.0""",1353,1.0072135925293000,Producing a BNGN evaluation for 6f411220-2d21-49f0-a33e-4ad7aaf6f38f
2024-04-12T11:23:38.532Z,"""cape-core""","""1.755.0""",341,0.8365774154663090,Producing a PHSH evaluation for 2eb7d448-9006-4820-809b-458cb7e5ce88
2024-04-12T11:20:37.079Z,"""cape-core""","""1.755.0""",821,1.0107064247131300,Producing a SPAM evaluation for 76ca80b7-7480-43e4-a805-43dd328dcc96
2024-04-12T11:20:04.025Z,"""cape-core""","""1.755.0""",2124,1.022036075592040,Producing a SPAM evaluation for e90305df-1b2a-4070-bff9-4eb371b1d306
2024-04-12T11:18:38.416Z,"""cape-core""","""1.755.0""",617,0.992281436920166,Producing a PHSH evaluation for 8918fde5-5c02-44aa-ace2-41787631537b
2024-04-12T11:18:25.031Z,"""cape-core""","""1.755.0""",1288,1.1134240627288800,Producing a PHSH evaluation for cf3ac6f2-1f96-4fa5-82aa-4f8a28b997d4
2024-04-12T11:17:31.330Z,"""cape-core""","""1.755.0""",468,3.9847047328949000,Producing a PHSH evaluation for 128007c8-9082-4ad5-81ef-4c7578bfc878
2024-04-12T11:17:08.429Z,"""cape-core""","""1.755.0""",820,0.8763082027435300,Producing a SPAM evaluation for e4f9d4fe-8e79-456a-969f-4fa3eda4bf1b
2024-04-12T11:16:47.053Z,"""cape-core""","""1.755.0""",343,0.7966277599334720,Producing a SPAM evaluation for 580f7472-3e7b-4255-bb8d-4efa514cd324
2024-04-12T11:14:52.754Z,"""cape-core""","""1.755.0""",629,0.9140725135803220,Producing a PHSH evaluation for 3e94cae3-4b19-484e-89f3-4e97588b9ef6
2024-04-12T11:13:33.372Z,"""cape-core""","""1.755.0""",446,1.0000529289245600,Producing a BEC evaluation for 9463a523-a8c6-45c4-89dc-45c910c7748f
2024-04-12T11:09:36.409Z,"""cape-core""","""1.755.0""",310,0.7814273834228520,Producing a PHSH evaluation for 20747c53-a30e-4688-83cb-4bde508d3bb8
2024-04-12T11:08:12.082Z,"""cape-core""","""1.755.0""",947,3.7293107509613000,Producing a PHSH evaluation for 1f8b31d6-d010-466f-8b46-46aa90de370e
2024-04-12T11:05:45.348Z,"""cape-core""","""1.755.0""",1148,0.9150688648223880,Producing a BNGN evaluation for 0250b671-e1fc-4ca4-b707-4ed1655bf2d4
2024-04-12T11:04:32.869Z,"""cape-core""","""1.755.0""",904,2.067668914794920,Producing a BEC evaluation for 63028dfd-03f9-4783-85d2-47fd9eb1ca51
2024-04-12T10:56:21.427Z,"""cape-core""","""1.755.0""",755,2.149360418319700,Producing a SPAM evaluation for e5ba62a9-255b-4338-b540-45df8f4dcdb1
2024-04-12T10:43:18.617Z,"""cape-core""","""1.755.0""",391,0.9984149932861330,Producing a SPAM evaluation for fdb24bf9-83df-4407-a5d0-422fc1b2072a
2024-04-12T10:41:31.503Z,"""cape-core""","""1.755.0""",1022,0.9159424304962160,Producing a PHSH evaluation for 164082d6-6531-48b0-97d0-4275b17f7d0c
2024-04-12T10:41:30.308Z,"""cape-core""","""1.755.0""",708,0.8961329460144040,Producing a GREY evaluation for 729e7892-1c5a-4255-92eb-429ffdf3180d
2024-04-12T10:39:08.405Z,"""cape-core""","""1.755.0""",446,1.1984896659851100,Producing a PHSH evaluation for feaf391b-811b-493d-9740-4068748e3f31
2024-04-12T10:38:14.338Z,"""cape-core""","""1.755.0""",873,0.9263389110565190,Producing a PHSH evaluation for 2b79005c-2b63-49eb-a7c5-43e515f4582c
2024-04-12T10:29:27.521Z,"""cape-core""","""1.755.0""",1573,1.0082778930664100,Producing a BNGN evaluation for 3e05f6d2-8b54-45ae-8fae-4325f70c8f86
2024-04-12T10:29:26.669Z,"""cape-core""","""1.755.0""",1579,1.064885139465330,Producing a BNGN evaluation for b37ef49f-75e0-4d93-8d61-423c5bea3dae
2024-04-12T10:26:03.097Z,"""cape-core""","""1.755.0""",412,0.7894527912139890,Producing a SPAM evaluation for 3eb68e3b-6768-4db3-9153-426e6dd1d930
2024-04-12T10:23:05.239Z,"""cape-core""","""1.755.0""",525,0.7719295024871830,Producing a SPAM evaluation for d1666286-2be1-401d-8e11-459f06e50ac7
2024-04-12T10:17:10.583Z,"""cape-core""","""1.755.0""",477,2.008007287979130,Producing a PHSH evaluation for 31b9b709-9b88-420f-b907-495112f09f4b
2024-04-12T10:14:26.606Z,"""cape-core""","""1.755.0""",1024,2.628328561782840,Producing a PHSH evaluation for 8ec94e54-0ba7-4217-90e3-4e1b982a326a
2024-04-12T10:14:09.539Z,"""cape-core""","""1.755.0""",686,2.917541265487670,Producing a BNGN evaluation for cdf3adbf-8d17-40db-a728-4e9a2a1e5d49
2024-04-12T10:13:59.640Z,"""cape-core""","""1.755.0""",354,1.9840617179870600,Producing a PHSH evaluation for e46bf427-e93b-4546-8b61-44eddce65048
2024-04-12T10:12:05.005Z,"""cape-core""","""1.755.0""",329,0.7842249870300290,Producing a PHSH evaluation for d1ac0c9f-0c51-4ca1-b2fa-4a236bb32bde
2024-04-12T10:12:04.370Z,"""cape-core""","""1.755.0""",329,0.8039219379425050,Producing a PHSH evaluation for 747ec014-d5dc-4d79-9cbb-4524becaa99b
2024-04-12T10:11:24.769Z,"""cape-core""","""1.755.0""",808,4.118406295776370,Producing a SPAM evaluation for 0f2d975b-efad-456b-8ea8-43c2d4872aa7
2024-04-12T10:10:25.113Z,"""cape-core""","""1.755.0""",980,0.9534282684326170,Producing a SPAM evaluation for 4fa007ab-1186-44df-8433-4fee18721ac2
2024-04-12T10:09:58.102Z,"""cape-core""","""1.755.0""",4647,1.368140459060670,Producing a PHSH evaluation for 3a408549-6e6f-4e63-a894-475c5feec62f
2024-04-12T10:03:47.742Z,"""cape-core""","""1.755.0""",1024,1.0923702716827400,Producing a PHSH evaluation for d17b838d-f272-4318-be9b-43cb0c20e256
2024-04-12T10:03:19.277Z,"""cape-core""","""1.755.0""",865,0.958298921585083,Producing a SPAM evaluation for 0d6a00bd-862c-45e0-b83f-4ceb1c3e2772
2024-04-12T10:01:15.837Z,"""cape-core""","""1.755.0""",5127,1.8754189014434800,Producing a BNGN evaluation for cd757ae8-9c22-49da-af23-4b8898af4266
2024-04-12T10:01:09.659Z,"""cape-core""","""1.755.0""",5127,2.0720303058624300,Producing a BNGN evaluation for 4ed10374-1bdf-4d30-bcfc-421efa5eca03
2024-04-12T09:55:44.451Z,"""cape-core""","""1.755.0""",976,1.2633881568908700,Producing a PHSH evaluation for 87e27ceb-cf8d-4bfb-87c8-4bd0f3112c9e
2024-04-12T09:49:01.397Z,"""cape-core""","""1.755.0""",606,3.0901341438293500,Producing a SPAM evaluation for b0667b84-d28a-4663-aff3-49949a921c9e
2024-04-12T09:48:41.375Z,"""cape-core""","""1.755.0""",376,4.1941046714782700,Producing a BNGN evaluation for 68548c12-fb15-4936-bdd4-4a2f612ea027
2024-04-12T09:48:13.643Z,"""cape-core""","""1.755.0""",2318,3.2421810626983600,Producing a BNGN evaluation for 02cd658a-f7c1-4bb2-8465-42f83dbd56d2
2024-04-12T09:45:59.145Z,"""cape-core""","""1.755.0""",1011,2.3148903846740700,Producing a BNGN evaluation for 5de1d85a-9933-4a47-8fb0-4045faeb0e00
2024-04-12T09:39:02.205Z,"""cape-core""","""1.755.0""",414,2.272885322570800,Producing a PHSH evaluation for 2f02b6e7-d1bc-4223-89ad-423c418210a6
2024-04-12T09:38:46.903Z,"""cape-core""","""1.755.0""",940,1.4896128177642800,Producing a SPAM evaluation for a6631ffd-7b3b-4c6e-a4a1-4ca7d76251fd
2024-04-12T09:34:14.478Z,"""cape-core""","""1.755.0""",598,1.8027069568634000,Producing a PHSH evaluation for d61672eb-d112-451b-8f9e-491cf8a45914
2024-04-12T09:34:08.416Z,"""cape-core""","""1.755.0""",879,2.8209447860717800,Producing a PHSH evaluation for f9ccd4c2-3922-4193-8d7c-473f7e13dac4
2024-04-12T09:30:56.896Z,"""cape-core""","""1.755.0""",965,1.0614879131317100,Producing a PHSH evaluation for aecde967-190d-469c-83f9-44dedd3644dc
2024-04-12T09:27:49.590Z,"""cape-core""","""1.755.0""",2027,1.970391035079960,Producing a BNGN evaluation for 3a0b26e7-ddac-406d-af7f-4ac1c5629cc7
2024-04-12T09:24:29.627Z,"""cape-core""","""1.755.0""",761,0.8964200019836430,Producing a PHSH evaluation for 70ff9637-dabe-4cb4-85a7-426e1179ff46
2024-04-12T09:22:00.785Z,"""cape-core""","""1.755.0""",428,3.4757635593414300,Producing a PHSH evaluation for 1134cb1d-ef59-4f10-97a9-4211a84a1a6b
2024-04-12T09:19:38.167Z,"""cape-core""","""1.755.0""",1011,2.05008864402771,Producing a PHSH evaluation for 0e98665c-e502-4f68-a99b-45bfd90c5bed
2024-04-12T09:18:03.711Z,"""cape-core""","""1.755.0""",1038,0.9395112991333010,Producing a SPAM evaluation for f2e8480f-84ae-485d-8971-46b406ea080f
2024-04-12T09:16:33.120Z,"""cape-core""","""1.755.0""",2332,1.1144342422485400,Producing a GREY evaluation for 22e35886-43ff-4754-8c8d-4d8149900cc0
2024-04-12T09:10:43.450Z,"""cape-core""","""1.755.0""",1420,3.6421585083007800,Producing a PHSH evaluation for 953c60bc-e365-43be-bf0f-40cbe62dd01e
2024-04-12T09:10:43.395Z,"""cape-core""","""1.755.0""",586,2.4146370887756300,Producing a SPAM evaluation for 8f74e54b-0c2e-4a33-992a-428a98138f72
2024-04-12T09:10:41.549Z,"""cape-core""","""1.755.0""",584,0.8209977149963380,Producing a SPAM evaluation for 8e341f48-660b-42ef-902e-49e31eae2da5
2024-04-12T09:10:38.485Z,"""cape-core""","""1.755.0""",588,1.0623226165771500,Producing a SPAM evaluation for 91a535e8-0a8c-44d0-a3a7-4c56b10d99ae
2024-04-12T09:10:36.220Z,"""cape-core""","""1.755.0""",588,0.8326539993286130,Producing a SPAM evaluation for 6ca3710a-6f46-437b-8802-4bb5ff85ec96
2024-04-12T09:10:34.696Z,"""cape-core""","""1.755.0""",586,0.754741907119751,Producing a SPAM evaluation for 7c059abd-d39a-4907-b6fe-4712f847fb6f
2024-04-12T09:10:31.273Z,"""cape-core""","""1.755.0""",588,0.8103601932525640,Producing a SPAM evaluation for 1656489b-ea31-456b-9042-449730500b97
2024-04-12T09:10:20.746Z,"""cape-core""","""1.755.0""",584,1.0008749961853000,Producing a SPAM evaluation for 7ce0dea7-2399-4a2e-ab82-42bfcf6c909e
2024-04-12T09:10:20.378Z,"""cape-core""","""1.755.0""",586,2.6378390789032000,Producing a SPAM evaluation for 04ed7a86-97bb-49fb-b79c-4a24f3f332f7
2024-04-12T09:10:19.500Z,"""cape-core""","""1.755.0""",584,1.6711852550506600,Producing a SPAM evaluation for cd612d65-b445-4fd6-8123-48e3b68f3796
2024-04-12T09:10:15.893Z,"""cape-core""","""1.755.0""",586,0.9625942707061770,Producing a SPAM evaluation for 3cfeaebb-9250-4b0d-802a-47c64d22aba6
2024-04-12T09:09:40.893Z,"""cape-core""","""1.755.0""",990,3.2772340774536100,Producing a PHSH evaluation for 73112fcf-5370-4c5c-abc0-4a29b124babf
2024-04-12T09:09:01.267Z,"""cape-core""","""1.755.0""",2333,1.1223530769348100,Producing a GREY evaluation for f276a33e-333f-4320-ae72-4185299b04a9
2024-04-12T08:59:53.688Z,"""cape-core""","""1.755.0""",3719,1.1904401779174800,Producing a BNGN evaluation for 85dd01bd-acde-47c3-95bc-45071cf8ac10
2024-04-12T08:59:47.732Z,"""cape-core""","""1.755.0""",1393,0.9461569786071780,Producing a SPAM evaluation for 4aadee26-3c8e-442e-b43c-4bb66b929881
2024-04-12T08:56:08.450Z,"""cape-core""","""1.755.0""",1028,1.0315096378326400,Producing a PHSH evaluation for ff9d4f7c-6273-48f8-856b-4ff5a89f7f1e
2024-04-12T08:50:25.906Z,"""cape-core""","""1.755.0""",1713,0.9469821453094480,Producing a BNGN evaluation for dac9cfa1-0deb-44e5-a041-4b6303b4fa07
2024-04-12T08:33:53.003Z,"""cape-core""","""1.755.0""",465,3.5286014080047600,Producing a PHSH evaluation for 3150144a-a564-485c-ad79-4cd0d334d20d
2024-04-12T08:33:48.609Z,"""cape-core""","""1.755.0""",2688,1.1842434406280500,Producing a BNGN evaluation for b7aad825-ed91-4762-b1d4-4666c697df20
2024-04-12T08:31:48.439Z,"""cape-core""","""1.755.0""",646,2.478119373321530,Producing a GREY evaluation for 8d59614d-9015-4af0-acee-49f51a657340
2024-04-12T08:31:18.397Z,"""cape-core""","""1.755.0""",545,0.8844490051269530,Producing a PHSH evaluation for 14c1a270-1843-4e85-a2eb-442f5c532160
2024-04-12T08:26:40.769Z,"""cape-core""","""1.755.0""",7595,1.4716591835022000,Producing a BNGN evaluation for be05cc40-25a7-4b90-84da-4fc17f675007
2024-04-12T08:22:40.208Z,"""cape-core""","""1.755.0""",639,0.8091046810150150,Producing a SPAM evaluation for 7e0cad00-a7cc-4f7d-8494-47991bcfab05
2024-04-12T08:08:43.773Z,"""cape-core""","""1.755.0""",262,0.9561669826507570,Producing a BEC evaluation for b88d7124-a92c-4436-bb1d-48c720d6e82c
